datetime,storm
2008013010,0
2008013011,0
2008013012,0
2008013013,0
2008013014,0
2008013015,0
2008013016,0
2008013017,0
2008013018,0
2008013019,0
2008013020,0
2008013021,0
2008013022,0
2008013023,0
2008013024,0
2008013101,0
2008013102,0
2008013103,0
2008013104,0
2008013105,0
2008013106,0
2008013107,0
2008013108,0
2008013109,0
2008013110,0
2008013111,0
2008013112,0
2008013113,0
2008013114,0
2008013115,0
2008013116,0
2008013117,0
2008013118,0
2008013119,0
2008013120,0
2008013121,0
2008013122,0
2008013123,0
2008013124,0
2008020101,0
2008020102,0
2008020103,0
2008020104,0
2008020105,0
2008020106,0
2008020107,0
2008020108,0
2008020109,0
2008020110,0
2008020111,0
2008020112,0
2008020113,0
2008020114,0
2008020115,0
2008020116,0
2008020117,0
2008020118,0
2008020119,0
2008020120,0
2008020121,0
2008020122,0
2008020123,0
2008020124,0
2008020201,0
2008020202,0
2008020203,0
2008020204,0
2008020205,0
2008020206,0
2008020207,0
2008020208,0
2008020209,0
2008020210,0
2008020211,0
2008020212,0
2008020213,0
2008020214,0
2008020215,0
2008020216,0
2008020217,0
2008020218,0
2008020219,0
2008020220,0
2008020221,0
2008020222,0
2008020223,0
2008020224,0
2008020301,0
2008020302,0
2008020303,0
2008020304,0
2008020305,0
2008020306,0
2008020307,0
2008020308,0
2008020309,0
2008020310,0
2008020311,0
2008020312,0
2008020313,0
2008020314,0
2008020315,0
2008020316,0
2008020317,0
2008020318,0
2008020319,0
2008020320,0
2008020321,0
2008020322,0
2008020323,0
2008020324,0
2008020401,0
2008020402,0
2008020403,0
2008020404,0
2008020405,0
2008020406,0
2008020407,0
2008020408,0
2008020409,0
2008020410,0
2008020411,0
2008020412,0
2008020413,0
2008020414,0
2008020415,0
2008020416,0
2008020417,0
2008020418,0
2008020419,0
2008020420,0
2008020421,0
2008020422,0
2008020423,0
2008020424,0
2008020501,0
2008020502,0
2008020503,0
2008020504,0
2008020505,0
2008020506,0
2008020507,0
2008020508,0
2008020509,0
2008020510,0
2008020511,0
2008020512,0
2008020513,0
2008020514,0
2008020515,0
2008020516,0
2008020517,0
2008020518,0
2008020519,0
2008020520,0
2008020521,0
2008020522,0
2008020523,0
2008020524,0
2008020601,0
2008020602,0
2008020603,0
2008020604,0
2008020605,0
2008020606,0
2008020607,0
2008020608,0
2008020609,0
2008020610,0
2008020611,0
2008020612,0
2008020613,0
2008020614,0
2008020615,0
2008020616,0
2008020617,0
2008020618,0
2008020619,0
2008020620,0
2008020621,0
2008020622,0
2008020623,0
2008020624,0
2008020701,0
2008020702,0
2008020703,0
2008020704,0
2008020705,0
2008020706,0
2008020707,0
2008020708,0
2008020709,0
2008020710,0
2008020711,0
2008020712,0
2008020713,0
2008020714,0
2008020715,0
2008020716,0
2008020717,0
2008020718,0
2008020719,0
2008020720,0
2008020721,0
2008020722,0
2008020723,0
2008020724,0
2008020801,0
2008020802,0
2008020803,0
2008020804,0
2008020805,0
2008020806,0
2008020807,0
2008020808,0
2008020809,0
2008020810,0
2008020811,0
2008020812,0
2008020813,0
2008020814,0
2008020815,0
2008020816,0
2008020817,0
2008020818,0
2008020819,0
2008020820,0
2008020821,0
2008020822,0
2008020823,0
2008020824,0
2008020901,0
2008020902,0
2008020903,0
2008020904,0
2008020905,0
2008020906,0
2008020907,0
2008020908,0
2008020909,0
2008020910,0
2008020911,0
2008020912,0
2008020913,0
2008020914,0
2008020915,0
2008020916,0
2008020917,0
2008020918,0
2008020919,0
2008020920,0
2008020921,0
2008020922,0
2008020923,0
2008020924,0
2008021001,0
2008021002,0
2008021003,0
2008021004,0
2008021005,0
2008021006,0
2008021007,0
2008021008,0
2008021009,0
2008021010,0
2008021011,0
2008021012,0
2008021013,0
2008021014,0
2008021015,0
2008021016,0
2008021017,0
2008021018,0
2008021019,0
2008021020,0
2008021021,0
2008021022,0
2008021023,0
2008021024,0
2008021101,0
2008021102,0
2008021103,0
2008021104,0
2008021105,0
2008021106,0
2008021107,0
2008021108,0
2008021109,0
2008021110,0
2008021111,0
2008021112,0
2008021113,0
2008021114,0
2008021115,0
2008021116,0
2008021117,0
2008021118,0
2008021119,0
2008021120,0
2008021121,0
2008021122,0
2008021123,0
2008021124,0
2008021201,0
2008021202,0
2008021203,0
2008021204,0
2008021205,0
2008021206,0
2008021207,0
2008021208,0
2008021209,0
2008021210,0
2008021211,0
2008021212,0
2008021213,0
2008021214,0
2008021215,0
2008021216,0
2008021217,0
2008021218,0
2008021219,0
2008021220,0
2008021221,0
2008021222,0
2008021223,0
2008021224,0
2008021301,0
2008021302,0
2008021303,0
2008021304,0
2008021305,0
2008021306,0
2008021307,0
2008021308,0
2008021309,0
2008021310,0
2008021311,0
2008021312,0
2008021313,0
2008021314,0
2008021315,0
2008021316,0
2008021317,0
2008021318,0
2008021319,0
2008021320,0
2008021321,0
2008021322,0
2008021323,0
2008021324,0
2008021401,0
2008021402,0
2008021403,0
2008021404,0
2008021405,0
2008021406,0
2008021407,0
2008021408,0
2008021409,0
2008021410,0
2008021411,0
2008021412,0
2008021413,0
2008021414,0
2008021415,0
2008021416,0
2008021417,0
2008021418,0
2008021419,0
2008021420,0
2008021421,0
2008021422,0
2008021423,0
2008021424,0
2008021501,0
2008021502,0
2008021503,0
2008021504,0
2008021505,0
2008021506,0
2008021507,0
2008021508,0
2008021509,0
2008021510,0
2008021511,0
2008021512,0
2008021513,0
2008021514,0
2008021515,0
2008021516,0
2008021517,0
2008021518,0
2008021519,0
2008021520,0
2008021521,0
2008021522,0
2008021523,0
2008021524,0
2008021601,0
2008021602,0
2008021603,0
2008021604,0
2008021605,0
2008021606,0
2008021607,0
2008021608,0
2008021609,0
2008021610,0
2008021611,0
2008021612,0
2008021613,0
2008021614,0
2008021615,0
2008021616,0
2008021617,0
2008021618,0
2008021619,0
2008021620,0
2008021621,0
2008021622,0
2008021623,0
2008021624,0
2008021701,0
2008021702,0
2008021703,0
2008021704,0
2008021705,0
2008021706,0
2008021707,0
2008021708,0
2008021709,0
2008021710,0
2008021711,0
2008021712,0
2008021713,0
2008021714,0
2008021715,0
2008021716,0
2008021717,0
2008021718,0
2008021719,0
2008021720,0
2008021721,0
2008021722,0
2008021723,0
2008021724,0
2008021801,0
2008021802,0
2008021803,0
2008021804,0
2008021805,0
2008021806,0
2008021807,0
2008021808,0
2008021809,0
2008021810,0
2008021811,0
2008021812,0
2008021813,0
2008021814,0
2008021815,0
2008021816,0
2008021817,0
2008021818,0
2008021819,0
2008021820,0
2008021821,0
2008021822,0
2008021823,0
2008021824,0
2008021901,0
2008021902,0
2008021903,0
2008021904,0
2008021905,0
2008021906,0
2008021907,0
2008021908,0
2008021909,0
2008021910,0
2008021911,0
2008021912,0
2008021913,0
2008021914,0
2008021915,0
2008021916,0
2008021917,0
2008021918,0
2008021919,0
2008021920,0
2008021921,0
2008021922,0
2008021923,0
2008021924,0
2008022001,0
2008022002,0
2008022003,0
2008022004,0
2008022005,0
2008022006,0
2008022007,0
2008022008,0
2008022009,0
2008022010,0
2008022011,0
2008022012,0
2008022013,0
2008022014,0
2008022015,0
2008022016,0
2008022017,0
2008022018,0
2008022019,0
2008022020,0
2008022021,0
2008022022,0
2008022023,0
2008022024,0
2008022101,0
2008022102,0
2008022103,0
2008022104,0
2008022105,0
2008022106,0
2008022107,0
2008022108,0
2008022109,0
2008022110,0
2008022111,0
2008022112,0
2008022113,0
2008022114,0
2008022115,0
2008022116,0
2008022117,0
2008022118,0
2008022119,0
2008022120,0
2008022121,0
2008022122,0
2008022123,0
2008022124,0
2008022201,0
2008022202,0
2008022203,0
2008022204,0
2008022205,0
2008022206,0
2008022207,0
2008022208,0
2008022209,0
2008022210,0
2008022211,0
2008022212,0
2008022213,0
2008022214,0
2008022215,0
2008022216,0
2008022217,0
2008022218,0
2008022219,0
2008022220,0
2008022221,0
2008022222,0
2008022223,0
2008022224,0
2008022301,0
2008022302,0
2008022303,0
2008022304,0
2008022305,0
2008022306,0
2008022307,0
2008022308,0
2008022309,0
2008022310,0
2008022311,0
2008022312,0
2008022313,0
2008022314,0
2008022315,0
2008022316,0
2008022317,0
2008022318,0
2008022319,0
2008022320,0
2008022321,0
2008022322,0
2008022323,0
2008022324,0
2008022401,0
2008022402,0
2008022403,0
2008022404,0
2008022405,0
2008022406,0
2008022407,0
2008022408,0
2008022409,0
2008022410,0
2008022411,0
2008022412,0
2008022413,0
2008022414,0
2008022415,0
2008022416,0
2008022417,0
2008022418,0
2008022419,0
2008022420,0
2008022421,0
2008022422,0
2008022423,0
2008022424,0
2008022501,0
2008022502,0
2008022503,0
2008022504,0
2008022505,0
2008022506,0
2008022507,0
2008022508,0
2008022509,0
2008022510,0
2008022511,0
2008022512,0
2008022513,0
2008022514,0
2008022515,0
2008022516,0
2008022517,0
2008022518,0
2008022519,0
2008022520,0
2008022521,0
2008022522,0
2008022523,0
2008022524,0
2008022601,0
2008022602,0
2008022603,0
2008022604,0
2008022605,0
2008022606,0
2008022607,0
2008022608,0
2008022609,0
2008022610,0
2008022611,0
2008022612,0
2008022613,0
2008022614,0
2008022615,0
2008022616,0
2008022617,0
2008022618,0
2008022619,0
2008022620,0
2008022621,0
2008022622,0
2008022623,0
2008022624,0
2008022701,0
2008022702,0
2008022703,0
2008022704,0
2008022705,0
2008022706,0
2008022707,0
2008022708,0
2008022709,0
2008022710,0
2008022711,0
2008022712,0
2008022713,0
2008022714,0
2008022715,0
2008022716,0
2008022717,0
2008022718,0
2008022719,0
2008022720,0
2008022721,0
2008022722,0
2008022723,0
2008022724,0
2008022801,0
2008022802,0
2008022803,0
2008022804,0
2008022805,0
2008022806,0
2008022807,0
2008022808,0
2008022809,0
2008022810,0
2008022811,0
2008022812,0
2008022813,0
2008022814,0
2008022815,0
2008022816,0
2008022817,0
2008022818,0
2008022819,0
2008022820,0
2008022821,0
2008022822,0
2008022823,0
2008022824,0
2008022901,0
2008022902,0
2008022903,0
2008022904,0
2008022905,0
2008022906,0
2008022907,0
2008022908,0
2008022909,0
2008022910,0
2008022911,0
2008022912,0
2008022913,0
2008022914,0
2008022915,0
2008022916,0
2008022917,0
2008022918,0
2008022919,0
2008022920,0
2008022921,0
2008022922,0
2008022923,0
2008022924,0
2008030101,0
2008030102,0
2008030103,0
2008030104,0
2008030105,0
2008030106,0
2008030107,0
2008030108,0
2008030109,0
2008030110,0
2008030111,0
2008030112,0
2008030113,0
2008030114,0
2008030115,0
2008030116,0
2008030117,0
2008030118,0
2008030119,0
2008030120,0
2008030121,0
2008030122,0
2008030123,0
2008030124,0
2008030201,0
2008030202,0
2008030203,0
2008030204,0
2008030205,0
2008030206,0
2008030207,0
2008030208,0
2008030209,0
2008030210,0
2008030211,0
2008030212,0
2008030213,0
2008030214,0
2008030215,0
2008030216,0
2008030217,0
2008030218,0
2008030219,0
2008030220,0
2008030221,0
2008030222,0
2008030223,0
2008030224,0
2008030301,0
2008030302,0
2008030303,0
2008030304,0
2008030305,0
2008030306,0
2008030307,0
2008030308,0
2008030309,0
2008030310,0
2008030311,0
2008030312,0
2008030313,0
2008030314,0
2008030315,0
2008030316,0
2008030317,0
2008030318,0
2008030319,0
2008030320,0
2008030321,0
2008030322,0
2008030323,0
2008030324,0
2008030401,0
2008030402,0
2008030403,0
2008030404,0
2008030405,0
2008030406,0
2008030407,0
2008030408,0
2008030409,0
2008030410,0
2008030411,0
2008030412,0
2008030413,0
2008030414,0
2008030415,0
2008030416,0
2008030417,0
2008030418,0
2008030419,0
2008030420,0
2008030421,0
2008030422,0
2008030423,0
2008030424,0
2008030501,0
2008030502,0
2008030503,0
2008030504,0
2008030505,0
2008030506,0
2008030507,0
2008030508,0
2008030509,0
2008030510,0
2008030511,0
2008030512,0
2008030513,0
2008030514,0
2008030515,0
2008030516,0
2008030517,0
2008030518,0
2008030519,0
2008030520,0
2008030521,0
2008030522,0
2008030523,0
2008030524,0
2008030601,0
2008030602,0
2008030603,0
2008030604,0
2008030605,0
2008030606,0
2008030607,0
2008030608,0
2008030609,0
2008030610,0
2008030611,0
2008030612,0
2008030613,0
2008030614,0
2008030615,0
2008030616,0
2008030617,0
2008030618,0
2008030619,0
2008030620,0
2008030621,0
2008030622,0
2008030623,0
2008030624,0
2008030701,0
2008030702,0
2008030703,0
2008030704,0
2008030705,0
2008030706,0
2008030707,0
2008030708,0
2008030709,0
2008030710,0
2008030711,0
2008030712,0
2008030713,0
2008030714,0
2008030715,0
2008030716,0
2008030717,0
2008030718,0
2008030719,0
2008030720,0
2008030721,0
2008030722,0
2008030723,0
2008030724,0
2008030801,0
2008030802,0
2008030803,0
2008030804,0
2008030805,0
2008030806,0
2008030807,0
2008030808,0
2008030809,0
2008030810,0
2008030811,0
2008030812,0
2008030813,0
2008030814,0
2008030815,0
2008030816,0
2008030817,0
2008030818,0
2008030819,0
2008030820,0
2008030821,0
2008030822,0
2008030823,0
2008030824,0
2008030901,0
2008030902,0
2008030903,0
2008030904,0
2008030905,0
2008030906,0
2008030907,0
2008030908,0
2008030909,0
2008030910,0
2008030911,0
2008030912,0
2008030913,0
2008030914,0
2008030915,0
2008030916,0
2008030917,0
2008030918,0
2008030919,0
2008030920,0
2008030921,0
2008030922,0
2008030923,0
2008030924,0
2008031001,0
2008031002,0
2008031003,0
2008031004,0
2008031005,0
2008031006,0
2008031007,0
2008031008,0
2008031009,0
2008031010,0
2008031011,0
2008031012,0
2008031013,0
2008031014,0
2008031015,0
2008031016,0
2008031017,0
2008031018,0
2008031019,0
2008031020,0
2008031021,0
2008031022,0
2008031023,0
2008031024,0
2008031101,0
2008031102,0
2008031103,0
2008031104,0
2008031105,0
2008031106,0
2008031107,0
2008031108,0
2008031109,0
2008031110,0
2008031111,0
2008031112,0
2008031113,0
2008031114,0
2008031115,0
2008031116,0
2008031117,0
2008031118,0
2008031119,0
2008031120,0
2008031121,0
2008031122,0
2008031123,0
2008031124,0
2008031201,0
2008031202,0
2008031203,0
2008031204,0
2008031205,0
2008031206,0
2008031207,0
2008031208,0
2008031209,0
2008031210,0
2008031211,0
2008031212,0
2008031213,0
2008031214,0
2008031215,0
2008031216,0
2008031217,0
2008031218,0
2008031219,0
2008031220,0
2008031221,0
2008031222,0
2008031223,0
2008031224,0
2008031301,0
2008031302,0
2008031303,0
2008031304,0
2008031305,0
2008031306,0
2008031307,0
2008031308,0
2008031309,0
2008031310,0
2008031311,0
2008031312,0
2008031313,0
2008031314,0
2008031315,0
2008031316,0
2008031317,0
2008031318,0
2008031319,0
2008031320,0
2008031321,0
2008031322,0
2008031323,0
2008031324,0
2008031401,0
2008031402,0
2008031403,0
2008031404,0
2008031405,0
2008031406,0
2008031407,0
2008031408,0
2008031409,0
2008031410,0
2008031411,0
2008031412,0
2008031413,0
2008031414,0
2008031415,0
2008031416,0
2008031417,0
2008031418,0
2008031419,0
2008031420,0
2008031421,0
2008031422,0
2008031423,0
2008031424,0
2008031501,0
2008031502,0
2008031503,0
2008031504,0
2008031505,0
2008031506,0
2008031507,0
2008031508,0
2008031509,0
2008031510,0
2008031511,0
2008031512,0
2008031513,0
2008031514,0
2008031515,0
2008031516,0
2008031517,0
2008031518,0
2008031519,0
2008031520,0
2008031521,0
2008031522,0
2008031523,0
2008031524,0
2008031601,0
2008031602,0
2008031603,0
2008031604,0
2008031605,0
2008031606,0
2008031607,0
2008031608,0
2008031609,0
2008031610,0
2008031611,0
2008031612,0
2008031613,0
2008031614,0
2008031615,0
2008031616,0
2008031617,0
2008031618,0
2008031619,0
2008031620,0
2008031621,0
2008031622,0
2008031623,0
2008031624,0
2008031701,0
2008031702,0
2008031703,0
2008031704,0
2008031705,0
2008031706,0
2008031707,0
2008031708,0
2008031709,0
2008031710,0
2008031711,0
2008031712,0
2008031713,0
2008031714,0
2008031715,0
2008031716,0
2008031717,0
2008031718,0
2008031719,0
2008031720,0
2008031721,0
2008031722,0
2008031723,0
2008031724,0
2008031801,0
2008031802,0
2008031803,0
2008031804,0
2008031805,0
2008031806,0
2008031807,0
2008031808,0
2008031809,0
2008031810,0
2008031811,0
2008031812,0
2008031813,0
2008031814,0
2008031815,0
2008031816,0
2008031817,0
2008031818,0
2008031819,0
2008031820,0
2008031821,0
2008031822,0
2008031823,0
2008031824,0
2008031901,0
2008031902,0
2008031903,0
2008031904,0
2008031905,0
2008031906,0
2008031907,0
2008031908,0
2008031909,0
2008031910,0
2008031911,0
2008031912,0
2008031913,0
2008031914,0
2008031915,0
2008031916,0
2008031917,0
2008031918,0
2008031919,0
2008031920,0
2008031921,0
2008031922,0
2008031923,0
2008031924,0
2008032001,0
2008032002,0
2008032003,0
2008032004,0
2008032005,0
2008032006,0
2008032007,0
2008032008,0
2008032009,0
2008032010,0
2008032011,0
2008032012,0
2008032013,0
2008032014,0
2008032015,0
2008032016,0
2008032017,0
2008032018,0
2008032019,0
2008032020,0
2008032021,0
2008032022,0
2008032023,0
2008032024,0
2008032101,0
2008032102,0
2008032103,0
2008032104,0
2008032105,0
2008032106,0
2008032107,0
2008032108,0
2008032109,0
2008032110,0
2008032111,0
2008032112,0
2008032113,0
2008032114,0
2008032115,0
2008032116,0
2008032117,0
2008032118,0
2008032119,0
2008032120,0
2008032121,0
2008032122,0
2008032123,0
2008032124,0
2008032201,0
2008032202,0
2008032203,0
2008032204,0
2008032205,0
2008032206,0
2008032207,0
2008032208,0
2008032209,0
2008032210,0
2008032211,0
2008032212,0
2008032213,0
2008032214,0
2008032215,0
2008032216,0
2008032217,0
2008032218,0
2008032219,0
2008032220,0
2008032221,0
2008032222,0
2008032223,0
2008032224,0
2008032301,0
2008032302,0
2008032303,0
2008032304,0
2008032305,0
2008032306,0
2008032307,0
2008032308,0
2008032309,0
2008032310,0
2008032311,0
2008032312,0
2008032313,0
2008032314,0
2008032315,0
2008032316,0
2008032317,0
2008032318,0
2008032319,0
2008032320,0
2008032321,0
2008032322,0
2008032323,0
2008032324,0
2008032401,0
2008032402,0
2008032403,0
2008032404,0
2008032405,0
2008032406,0
2008032407,0
2008032408,0
2008032409,0
2008032410,0
2008032411,0
2008032412,0
2008032413,0
2008032414,0
2008032415,0
2008032416,0
2008032417,0
2008032418,0
2008032419,0
2008032420,0
2008032421,0
2008032422,0
2008032423,0
2008032424,0
2008032501,0
2008032502,0
2008032503,0
2008032504,0
2008032505,0
2008032506,0
2008032507,0
2008032508,0
2008032509,0
2008032510,0
2008032511,0
2008032512,0
2008032513,0
2008032514,0
2008032515,0
2008032516,0
2008032517,0
2008032518,0
2008032519,0
2008032520,0
2008032521,0
2008032522,0
2008032523,0
2008032524,0
2008032601,0
2008032602,0
2008032603,0
2008032604,0
2008032605,0
2008032606,0
2008032607,0
2008032608,0
2008032609,0
2008032610,0
2008032611,0
2008032612,0
2008032613,0
2008032614,0
2008032615,0
2008032616,0
2008032617,0
2008032618,0
2008032619,0
2008032620,0
2008032621,0
2008032622,0
2008032623,0
2008032624,0
2008032701,0
2008032702,0
2008032703,0
2008032704,0
2008032705,0
2008032706,0
2008032707,0
2008032708,0
2008032709,0
2008032710,0
2008032711,0
2008032712,0
2008032713,0
2008032714,0
2008032715,0
2008032716,0
2008032717,0
2008032718,0
2008032719,0
2008032720,0
2008032721,0
2008032722,0
2008032723,0
2008032724,0
2008032801,0
2008032802,0
2008032803,0
2008032804,0
2008032805,0
2008032806,0
2008032807,0
2008032808,0
2008032809,0
2008032810,0
2008032811,0
2008032812,0
2008032813,0
2008032814,0
2008032815,0
2008032816,0
2008032817,0
2008032818,0
2008032819,0
2008032820,0
2008032821,0
2008032822,0
2008032823,0
2008032824,0
2008032901,0
2008032902,0
2008032903,0
2008032904,0
2008032905,0
2008032906,0
2008032907,0
2008032908,0
2008032909,0
2008032910,0
2008032911,0
2008032912,0
2008032913,0
2008032914,0
2008032915,0
2008032916,0
2008032917,0
2008032918,0
2008032919,0
2008032920,0
2008032921,0
2008032922,0
2008032923,0
2008032924,0
2008033001,0
2008033002,0
2008033003,0
2008033004,0
2008033005,0
2008033006,0
2008033007,0
2008033008,0
2008033009,0
2008033010,0
2008033011,0
2008033012,0
2008033013,0
2008033014,0
2008033015,0
2008033016,0
2008033017,0
2008033018,0
2008033019,0
2008033020,0
2008033021,0
2008033022,0
2008033023,0
2008033024,0
2008033101,0
2008033102,0
2008033103,0
2008033104,0
2008033105,0
2008033106,0
2008033107,0
2008033108,0
2008033109,0
2008033110,0
2008033111,0
2008033112,0
2008033113,0
2008033114,0
2008033115,0
2008033116,0
2008033117,0
2008033118,0
2008033119,0
2008033120,0
2008033121,0
2008033122,0
2008033123,0
2008033124,0
2008040101,0
2008040102,0
2008040103,0
2008040104,0
2008040105,0
2008040106,0
2008040107,0
2008040108,0
2008040109,0
2008040110,0
2008040111,0
2008040112,0
2008040113,0
2008040114,0
2008040115,0
2008040116,0
2008040117,0
2008040118,0
2008040119,0
2008040120,0
2008040121,0
2008040122,0
2008040123,0
2008040124,0
2008040201,0
2008040202,0
2008040203,0
2008040204,0
2008040205,0
2008040206,0
2008040207,0
2008040208,0
2008040209,0
2008040210,0
2008040211,0
2008040212,0
2008040213,0
2008040214,0
2008040215,0
2008040216,0
2008040217,0
2008040218,0
2008040219,0
2008040220,0
2008040221,0
2008040222,0
2008040223,0
2008040224,0
2008040301,0
2008040302,0
2008040303,0
2008040304,0
2008040305,0
2008040306,0
2008040307,0
2008040308,0
2008040309,0
2008040310,0
2008040311,0
2008040312,0
2008040313,0
2008040314,0
2008040315,0
2008040316,0
2008040317,0
2008040318,0
2008040319,0
2008040320,0
2008040321,0
2008040322,0
2008040323,0
2008040324,0
2008040401,0
2008040402,0
2008040403,0
2008040404,0
2008040405,0
2008040406,0
2008040407,0
2008040408,0
2008040409,0
2008040410,0
2008040411,0
2008040412,0
2008040413,0
2008040414,0
2008040415,0
2008040416,0
2008040417,0
2008040418,0
2008040419,0
2008040420,0
2008040421,0
2008040422,0
2008040423,0
2008040424,0
2008040501,0
2008040502,0
2008040503,0
2008040504,0
2008040505,0
2008040506,0
2008040507,0
2008040508,0
2008040509,0
2008040510,0
2008040511,0
2008040512,0
2008040513,0
2008040514,0
2008040515,0
2008040516,0
2008040517,0
2008040518,0
2008040519,0
2008040520,0
2008040521,0
2008040522,0
2008040523,0
2008040524,0
2008040601,0
2008040602,0
2008040603,0
2008040604,0
2008040605,0
2008040606,0
2008040607,0
2008040608,0
2008040609,0
2008040610,0
2008040611,0
2008040612,0
2008040613,0
2008040614,0
2008040615,0
2008040616,0
2008040617,0
2008040618,0
2008040619,0
2008040620,0
2008040621,0
2008040622,0
2008040623,0
2008040624,0
2008040701,0
2008040702,0
2008040703,0
2008040704,0
2008040705,0
2008040706,0
2008040707,0
2008040708,0
2008040709,0
2008040710,0
2008040711,0
2008040712,0
2008040713,0
2008040714,0
2008040715,0
2008040716,0
2008040717,0
2008040718,0
2008040719,0
2008040720,0
2008040721,0
2008040722,0
2008040723,0
2008040724,0
2008040801,0
2008040802,0
2008040803,0
2008040804,0
2008040805,0
2008040806,0
2008040807,0
2008040808,0
2008040809,0
2008040810,0
2008040811,0
2008040812,0
2008040813,0
2008040814,0
2008040815,0
2008040816,0
2008040817,0
2008040818,0
2008040819,0
2008040820,0
2008040821,0
2008040822,0
2008040823,0
2008040824,0
2008040901,0
2008040902,0
2008040903,0
2008040904,0
2008040905,0
2008040906,0
2008040907,0
2008040908,0
2008040909,0
2008040910,0
2008040911,0
2008040912,0
2008040913,0
2008040914,0
2008040915,0
2008040916,0
2008040917,0
2008040918,0
2008040919,0
2008040920,0
2008040921,0
2008040922,0
2008040923,0
2008040924,0
2008041001,0
2008041002,0
2008041003,0
2008041004,0
2008041005,0
2008041006,0
2008041007,0
2008041008,0
2008041009,0
2008041010,0
2008041011,0
2008041012,0
2008041013,0
2008041014,0
2008041015,0
2008041016,0
2008041017,0
2008041018,0
2008041019,0
2008041020,0
2008041021,0
2008041022,0
2008041023,0
2008041024,0
2008041101,0
2008041102,0
2008041103,0
2008041104,0
2008041105,0
2008041106,0
2008041107,0
2008041108,0
2008041109,0
2008041110,0
2008041111,0
2008041112,0
2008041113,0
2008041114,0
2008041115,0
2008041116,0
2008041117,0
2008041118,0
2008041119,0
2008041120,0
2008041121,0
2008041122,0
2008041123,0
2008041124,0
2008041201,0
2008041202,0
2008041203,0
2008041204,0
2008041205,0
2008041206,0
2008041207,0
2008041208,0
2008041209,0
2008041210,0
2008041211,0
2008041212,0
2008041213,0
2008041214,0
2008041215,0
2008041216,0
2008041217,0
2008041218,0
2008041219,0
2008041220,0
2008041221,0
2008041222,0
2008041223,0
2008041224,0
2008041301,0
2008041302,0
2008041303,0
2008041304,0
2008041305,0
2008041306,0
2008041307,0
2008041308,0
2008041309,0
2008041310,0
2008041311,0
2008041312,0
2008041313,0
2008041314,0
2008041315,0
2008041316,0
2008041317,0
2008041318,0
2008041319,0
2008041320,0
2008041321,0
2008041322,0
2008041323,0
2008041324,0
2008041401,0
2008041402,0
2008041403,0
2008041404,0
2008041405,0
2008041406,0
2008041407,0
2008041408,0
2008041409,0
2008041410,0
2008041411,0
2008041412,0
2008041413,0
2008041414,0
2008041415,0
2008041416,0
2008041417,0
2008041418,0
2008041419,0
2008041420,0
2008041421,0
2008041422,0
2008041423,0
2008041424,0
2008041501,0
2008041502,0
2008041503,0
2008041504,0
2008041505,0
2008041506,0
2008041507,0
2008041508,0
2008041509,0
2008041510,0
2008041511,0
2008041512,0
2008041513,0
2008041514,0
2008041515,0
2008041516,0
2008041517,0
2008041518,0
2008041519,0
2008041520,0
2008041521,0
2008041522,0
2008041523,0
2008041524,0
2008041601,0
2008041602,0
2008041603,0
2008041604,0
2008041605,0
2008041606,0
2008041607,0
2008041608,0
2008041609,0
2008041610,0
2008041611,0
2008041612,0
2008041613,0
2008041614,0
2008041615,0
2008041616,0
2008041617,0
2008041618,0
2008041619,0
2008041620,0
2008041621,0
2008041622,0
2008041623,0
2008041624,0
2008041701,0
2008041702,0
2008041703,0
2008041704,0
2008041705,0
2008041706,0
2008041707,0
2008041708,0
2008041709,0
2008041710,0
2008041711,0
2008041712,0
2008041713,0
2008041714,0
2008041715,0
2008041716,0
2008041717,0
2008041718,0
2008041719,0
2008041720,0
2008041721,0
2008041722,0
2008041723,0
2008041724,0
2008041801,0
2008041802,0
2008041803,0
2008041804,0
2008041805,0
2008041806,0
2008041807,0
2008041808,0
2008041809,0
2008041810,0
2008041811,0
2008041812,0
2008041813,0
2008041814,0
2008041815,0
2008041816,0
2008041817,0
2008041818,0
2008041819,0
2008041820,0
2008041821,0
2008041822,0
2008041823,0
2008041824,0
2008041901,0
2008041902,0
2008041903,0
2008041904,0
2008041905,0
2008041906,0
2008041907,0
2008041908,0
2008041909,0
2008041910,0
2008041911,0
2008041912,0
2008041913,0
2008041914,0
2008041915,0
2008041916,0
2008041917,0
2008041918,0
2008041919,0
2008041920,0
2008041921,0
2008041922,0
2008041923,0
2008041924,0
2008042001,0
2008042002,0
2008042003,0
2008042004,0
2008042005,0
2008042006,0
2008042007,0
2008042008,0
2008042009,0
2008042010,0
2008042011,0
2008042012,0
2008042013,0
2008042014,0
2008042015,0
2008042016,0
2008042017,0
2008042018,0
2008042019,0
2008042020,0
2008042021,0
2008042022,0
2008042023,0
2008042024,0
2008042101,0
2008042102,0
2008042103,0
2008042104,0
2008042105,0
2008042106,0
2008042107,0
2008042108,0
2008042109,0
2008042110,0
2008042111,0
2008042112,0
2008042113,0
2008042114,0
2008042115,0
2008042116,0
2008042117,0
2008042118,0
2008042119,0
2008042120,0
2008042121,0
2008042122,0
2008042123,0
2008042124,0
2008042201,0
2008042202,0
2008042203,0
2008042204,0
2008042205,0
2008042206,0
2008042207,0
2008042208,0
2008042209,0
2008042210,0
2008042211,0
2008042212,0
2008042213,0
2008042214,0
2008042215,0
2008042216,0
